titles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Se7en,0.0,0.00021572306550334994,0.0,0.0,0.0,0.0,5.9767038188492576e-05,0.0007860225237308515,0.01894711019763418,0.0,0.0,0.0,0.0,0.0,0.0,0.00019764906439734902,0.0,0.0,0.0006253802100368956,0.0,0.0,0.0,0.0,0.0,0.0,0.0006244496190327683,0.0,0.0,0.0004938168374375137,0.036204269088782125,0.0,0.0,0.0,0.0,0.0001822263104762551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035116093116121516,0.0,0.0,0.00017644525989591583,0.00039804291207359485,0.0,0.00013041491468346986,0.0,0.0,0.00020856322308412432,0.00015238796757817823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008928192600353566,0.0,0.0003382091150831745,0.0,0.0,0.0,0.0,0.0,0.0008623319267654837,0.00039485735593229983,0.0,0.0,0.0,0.0,0.0,0.0,0.0049442626268445585,0.0,0.0,0.0,0.002966610104172499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000885064154784409,0.576853547914158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576853547914158,0.0,0.0,0.0,0.0,0.576853547914158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Silence of the Lambs,0.0,0.020879976532770763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2907047503059005e-05,0.0,4.795509331067628e-05,0.0,0.0,6.196986154149171e-05,2.285565954822354e-05,0.00021726705480022107,0.0,0.0,0.0,0.0,0.0,0.0,0.0067988049273588055,0.0035560427208784426,0.0,0.0,0.0,0.0,0.0415596358584001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6634376918817204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033949285477231954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767084136342262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767084136342262,0.0,0.0,0.0,0.5767084136342262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Star Wars: Episode IV - A New Hope,0.0,0.0,0.0,0.0,0.0,0.00012547264416103664,0.0,0.0010781936751201944,0.011962180646357557,0.0,0.0,0.0,0.0,0.0,0.0,0.0003136214614145783,0.0,0.0,0.0005042198864789705,0.0,0.00028038207130292594,0.0,0.0,0.0,2.7972842072091302e-05,0.0005500918304429045,7.441124734465257e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012765770277613293,0.0,0.00033349988592882283,0.0,0.0,0.0,0.0,0.0022390645729935686,0.0,0.0,0.0,0.0002624472429572696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014930235314513153,0.0004872873812143994,0.0,0.0,0.00022837620993993834,0.0,0.0,0.0,0.0,0.0009826097411482532,0.00016712748383113346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070268023692507,0.0,0.0,0.0010310367604709511,0.0006909973772971968,0.0,0.0,0.0,0.04733059459770516,0.0,0.0,0.0,0.0,0.0018662882596473351,0.0026411590907046674,4.700288459000844e-05,0.0,0.0,0.0,0.0,0.5765867482592648,0.0,0.0,0.5765867482592648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765867482592648,0.0,0.0,0.0,0.0
Joker,0.017914611948618864,0.0,0.008117363220487565,0.0,8.452065934324841e-05,0.0,0.0,0.0,0.0,3.77889421905687e-05,0.0,0.00021025455399081212,0.0,0.0,0.0,0.0007298875293157778,0.0,0.0,0.0,0.00027627297103965335,0.0,0.004124956227730263,0.0004904740516593396,0.00015516250930818957,0.0,0.0,0.0,0.0007850329947707864,0.0,0.0,0.0,0.0,0.00020736957953142765,0.0,3.225060756655869e-05,0.0,0.0,0.0,0.00031598290440717597,2.7001314407436604e-05,0.00021687852248296625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004036335690665311,0.00028736076178371934,0.0,1.9477712786902808e-05,0.0,0.0,0.00016131499665455088,0.0,0.00036473806076551277,0.00013752829663439168,0.0015061297644475401,0.00017588007265710747,0.000527250624724843,0.0004044812636864648,0.0,0.0010772498908025725,0.0,0.0,0.0008487122259072239,0.0009550342486123801,0.0,0.0,0.0014872586563088324,0.0,0.0,0.0,0.0,1.1063713659648e-05,0.0008201159673055762,0.0004506518525342964,0.0011313551980063254,0.031212253294502692,0.0012921049967398008,0.0008799458995805373,0.0013320109342915855,0.0,0.0,0.00040334076357476974,0.00016245049682640032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033167888209428894,0.0,0.0005443448920716561,0.000552433292387018,0.0,0.0011974800985508646,0.5769438018781434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769438018781434,0.0,0.0,0.0,0.5769438018781434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avengers: Infinity War,0.0,0.0,0.0,0.0,0.0,0.017239066637042413,0.0,0.00035293999529192557,0.0,0.0,0.0,0.00022160666887893217,0.0,3.1530027030138794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005831664152718647,0.0,0.0,0.0,0.0,0.0,0.0001896626317593684,0.0,0.0,0.0,0.0,0.0,0.0,0.00023062928641849994,0.0,0.0,0.0002676235481742816,0.0,0.0,0.0002497332876070763,1.983084952639544e-05,0.0001354636523967868,0.000276741983290246,0.0,0.0006379804949418612,0.0004496170146618749,0.0,0.0,0.0003133035855066863,0.0,0.0,0.0,0.0,0.0,0.0,0.00019851660776796815,0.0,0.0,5.213203589643631e-05,0.0,5.514965321985626e-06,0.0007031542904353556,0.0,0.0,0.0002746025892927733,0.0,0.00039830185905484196,0.0,0.0,0.0,0.0008400874681401584,0.0,0.0,0.0,0.0,0.0,0.0,0.0006515738135550156,0.0,0.0,0.0,0.0,0.0,0.000947223234000873,0.0027642733518805623,0.06041158522283666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029180182136887257,0.0,0.0,0.0,0.0,0.0,0.0,0.5761941492663976,0.5761941492663976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761941492663976,0.0,0.0,0.0,0.0
Whiplash,0.0,0.02528093912108067,0.0,0.0,0.0,0.00034005174072600057,0.0,0.0,0.0,0.0,0.0,0.0,0.00011061550448579932,0.0,0.0,0.0,0.0,5.1617406917851645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009636548135456712,0.0,0.0,0.0,0.0,1.9805264617754508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016112750888196072,0.0006715750016660241,0.0,0.0,0.0004248050973710031,0.0,0.0,0.0,0.0,0.0,0.00013910541986809124,0.0,0.0,0.0,0.0,8.174019518110713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005169879816494912,0.0,0.0,0.0,0.0006084223289815554,0.0,0.0007519995983887328,0.0008747923844983426,0.0,0.0,0.04178914151562089,9.180687231730252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289356366241924,0.0,0.0,0.0,0.0,0.0046187462482694995,0.0,0.0,0.0018039780196852538,0.0,0.0,9.40896192077989e-05,0.0,0.0018158954460298503,0.7062153263413503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062153263413503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Prestige,0.0,0.0,0.0,0.00017741019522915882,0.00039008479721876357,0.0,0.0,0.001099705001015079,0.017969695639709883,0.00010511610164298209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.643107074876919e-05,0.0,0.0,0.0,0.0,0.000729667465411021,0.0,0.00012012498752016086,1.901601064628529e-05,3.307043643355606e-05,0.0,0.0,0.0,0.0,0.0002463145515019354,0.0,0.0,0.0,9.606618459120942e-05,0.0,0.010161753589090272,0.0,0.0,4.1665315767295715e-05,0.0,5.381912363276786e-05,0.0,4.0819156279667704e-05,0.0,0.00033750961876548665,0.0,0.0,3.587927421341673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153991566282307,8.73950178479295e-06,0.0,0.0,0.0,0.0005543950795388834,0.0,0.0,0.0,0.0,0.0,0.0,0.00011693397273886943,0.0005720635187246672,0.00023139423846022067,0.0,0.0010640423367218367,0.0003387114053349081,0.0,0.0,0.0,0.0,0.0,0.0,0.008344034369127288,0.0,0.0,0.0,0.0,0.0,0.005734471093747472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015621610749617532,0.0,0.5771957391249355,0.0,0.0,0.0,0.0,0.5771957391249355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771957391249355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Departed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023410882116553705,0.0,2.9253904552881172e-05,0.0,0.027884722055836038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2133161795619562e-05,0.0,0.0024712756996868534,0.0,0.00016576118085206846,0.0,0.0,0.0009245193880698157,0.0,0.0,0.0,0.0,5.972548219945583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012410836990695783,0.0,0.0,0.0,0.0,0.0023991670633474976,0.0,0.0,0.0,0.0,0.0,0.0014492062544108112,0.0,0.0,0.0011084667280796842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005303722631597209,0.0011496054785597814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07021753241715528,0.0,0.0,0.0,0.0,0.0,0.0,0.0018221628129530731,0.0,0.0,0.0,0.5755349188169717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755349188169717,0.0,0.0,0.0,0.5755349188169717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gladiator,0.0,0.00030629435306614585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063525158758114455,0.0,0.0,0.0,0.0,0.0,0.001664486595097808,0.0004137252492165277,3.067600872128701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013522560152089014,0.0,0.00010631532574232739,0.0,0.0,0.0005702486232433046,0.0,0.0,0.0,0.0,0.00016201451361741348,0.0,0.0,0.0,0.0,7.673382920205267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008134989594367411,0.0,9.64925413223764e-05,0.0208098629409521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006566348220621675,0.0,0.0,0.0008704976733236422,0.0,0.0,0.0,0.0,0.0,0.0,0.00024389996690735735,0.0,0.0,0.0,0.0,0.002874239043052097,0.0,0.014956014661497288,0.0,0.0,0.0,0.0,0.5770922708747127,0.0,0.0,0.0,0.5770922708747127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770922708747127,0.0,0.0,0.0,0.0
American History X,0.0,0.0,0.00015560992721327428,0.0,0.0,0.0,0.0,0.0029014103679376175,0.0,9.642492793747042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010928802502288614,0.0,0.0,0.0,0.0,0.0,0.0,0.000674550492944994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976362187879232,0.0,0.0,0.0006231228695620001,0.0,0.02267142676325179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449325120364483,0.0004960663877185561,0.0,0.0,0.0,0.0,0.0,0.0,0.0008203919924029655,0.0,0.0,0.0,0.0,0.0,0.07077887757793083,0.0,0.0004480733217957281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966238767889505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Usual Suspects,0.0,9.907606621456381e-07,0.0,0.0,0.0,0.0,0.001524355615415504,0.0010839418550383135,5.935120745706719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.202036985882484e-05,0.016536290920735164,0.0,0.0,0.0,0.00013943351612271843,0.0,7.796894770694735e-05,0.0,0.00015143599131480162,0.0,0.0,0.0,0.00025683895364027846,0.0001999354087521488,0.0,0.0,0.0,0.0,4.717172814454666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00035072919429521423,0.0,0.0,0.00037436925337021434,0.0,0.0005837950545497229,8.038964448157822e-05,2.8889647119533653e-05,0.0,0.0,0.0,0.0,0.0,0.00043077659549087293,0.0,0.0,0.0,0.0,0.0,0.0,0.001585011005133493,0.0,0.0,0.0008037176630089114,0.0,0.00021875222627870642,0.0,0.0,1.0467322413787213e-05,0.0,0.0,0.0,0.0,0.00046826502477112633,0.0,0.0,0.0003706369142139302,0.0,0.002582296432167689,0.0,0.0,0.007615320581618355,0.0,0.0,0.00016057647261582143,0.039619152372030966,0.0,0.0,0.0,0.0,0.00015933521843464527,0.0,0.00615846012123101,0.0,0.006305169356460821,0.0,0.0006234605384100276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767743843672378,0.0,0.0,0.0,0.5767743843672378,0.5767743843672378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Léon: The Professional,0.0,5.229817972158838e-05,0.0,0.0,0.0,0.0,0.020386122540593708,0.0,0.0,0.0,0.0003108848748922511,0.0,0.00452723679216728,0.0,0.013158498185818237,0.0,0.0,0.0,0.0,0.0,8.668608228321627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624343551954891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010246709337163411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015970042554600494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1442300520320817,0.0,0.0,0.0,0.0,0.0,0.0,0.5710193608666287,0.0,0.0,0.0,0.5710193608666287,0.0,0.0,0.0,0.5710193608666287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Lion King,0.0,0.00019318161121278452,0.0,0.0,0.0,0.0,0.00022114927127647225,0.0,0.0,8.748860788457518e-05,0.0,0.0,0.0,0.0,0.0,4.762100606274207e-05,0.00032451074947732755,0.0,0.0,0.012348564738089617,0.0,0.0,0.0,0.0,1.925331732288079e-05,0.0,0.0,0.0,0.0,0.00027911017414856206,0.0,0.0,0.0,0.0,1.895629806807951e-05,0.0,0.0005285905714561629,0.0007817387644083113,0.0,0.0,0.0,0.0,0.0006709356469360461,0.00022968947525796595,0.0,0.0,0.0,0.0,0.00022760743794407364,0.0,0.0,0.001707089244948054,0.0,0.0,0.0,0.0,0.00798055254077364,0.0,0.0027227548081908857,0.0,0.0,0.0,0.0001576031879107324,0.0004493595752939476,3.135896852838414e-05,0.0007266805829869623,0.00048464012731639446,0.0,0.0,0.00023325949649942958,0.0,0.0009409639117745404,0.0,0.0,0.0,0.0,0.0004107500744582315,0.0,0.0,0.0,0.0,0.0020536518816743096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472775112359422,0.0,0.0,0.0,0.5772790757728752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772790757728752,0.5772790757728752,0.0,0.0,0.0,0.0
Terminator 2: Judgment Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01686800867636851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005506978562611876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002295216468009941,0.0006694213209262181,0.0,0.0,0.0,0.0,0.0,0.0005731073453378137,0.0,0.0,0.0,0.0030452098320934355,0.0,0.0,0.0,0.0003981866535363569,0.0,0.0,0.0,0.0,0.00015178939386113825,7.552395348320208e-05,0.0,0.0,0.0,0.0,0.0,0.00014220369003121506,0.01631803972361349,0.0,0.0,0.009350796538189621,0.0,0.00065229229336517,0.0,0.0,0.0,0.0,0.00045083260062050816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005050630059440011,0.0,0.001959583066212565,0.0005847842208672299,0.0,0.0,0.0,0.0,0.0015120265347515806,0.0,0.0,0.0,0.0,0.0,0.008637610892290808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068358868679311,0.7068358868679311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Back to the Future,0.0,0.0003407349888658678,0.0,0.0,0.013913942364685471,0.0,0.03130057945218566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010452531022244273,0.0,0.0,0.0,0.0,0.0,0.0,0.0006132088237809866,0.0,0.0,0.0011853905160674344,0.00016636153569781943,0.0004910954750948965,0.0,0.0,0.0,0.0,0.005170345770507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011051343170562091,0.0,3.015066844977781e-05,0.0,0.0,0.0,0.00037196271438801905,0.0,0.0,0.0008904642346005177,0.0,0.0,0.0008459026629451595,0.0,0.0,0.0,0.0007243043634457196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029677510798305086,0.0,0.0,0.0,0.004875085551559341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003687038532525839,0.0,0.0,0.003304774838470216,0.0,0.0,0.0,0.0,0.0,0.5767024942022425,0.0,0.0,0.0,0.5767024942022425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767024942022425,0.0,0.0,0.0,0.0
Once Upon a Time in the West,0.0,0.0,0.0,0.0,0.0,0.0006576581085208943,0.0,0.00035632609400639177,0.00043002409035704106,0.0,0.0017283502692609343,0.0,0.0002623221434407443,0.0,0.0,0.0008721072998332804,0.0,0.0,0.0019413846177550238,0.0,0.0003459418382178157,0.0,2.705308799034589e-05,0.0,7.78574899852504e-05,7.253019291740046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003365217854387553,0.0,0.0004548918172697019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003600395495175258,0.0,0.0,0.0006121713257100121,0.0004074163583720469,0.0002839434813564576,0.0,0.0,0.0,0.0,0.004116481499621031,0.0,0.0,0.0,0.0008407974987137446,0.00028781584336373976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005938951928927582,0.0,0.0,0.0,0.0,0.0,0.011381851955846284,0.0,0.0005599124321716894,0.0,0.0,0.0,0.005362853555522953,0.0,0.0,0.00219337932738844,0.1454230971853534,0.10299550104848774,0.0,0.0,0.0,0.010852578004177747,0.005727930931742844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838203138764766,0.0
Psycho,0.0,0.021330360963877703,0.0,0.0,0.0,0.0,0.0,0.0,0.00018938150786705705,0.0,0.0,0.010506934083737544,0.0,0.0,0.0,0.0,0.0004221729212075756,0.0,0.0,0.0,0.0,0.0,0.0,5.685207746235011e-06,0.0,0.0,0.0,0.0,0.00014414658452989717,0.0,3.822352588298392e-05,0.0,7.137283932362581e-05,0.013075194039445615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032371845108310036,1.6741473806293063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001534128482572116,0.0,0.0,0.0,0.0,0.0,0.0,0.00011183751960451442,0.0,0.0003402912412268027,0.001628040570439651,0.0,0.001457239804891137,0.0,0.0,0.02046369035722391,0.001105563280960206,0.0,0.0,0.0008203349808424381,0.0,6.642361161987279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009480520030612787,0.0,0.0,0.0,0.0,0.0,0.0,0.0066142382853257384,0.0,0.0,0.0,0.0,0.0,0.0,0.005404626085486776,0.001871546288289226,0.0,0.0,0.0,0.0,0.5769923064258595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769923064258595,0.5769923064258595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capharnaüm,0.0,0.0,0.0,0.0,0.0,0.0,0.07200629114315917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029058570964388648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002876108147067018,0.0,0.0,0.0,0.0,0.0,0.06038179827291196,0.0,0.0,0.0,0.0,0.0,0.0,0.06437139388258994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015236502781144396,0.0,0.0,0.0,0.0,0.9930652805058212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spider-Man: Into the Spider-Verse,0.0,0.0,1.8072156592278887e-05,0.00011124364977516013,5.464388504211744e-05,0.0,0.0007905612786910674,0.0,0.0,0.0,0.0,0.011333484193763732,0.0,0.0,0.0,0.0,0.00020476367548938012,0.00019683075891412154,0.0,0.00033286991853184343,0.0,0.0,0.0,0.0,0.0,0.008431403342305237,0.0,0.0,0.00038080823603192486,0.0,0.0,0.0,0.0002334016801874824,0.0,0.0,0.0,0.0,0.0,0.0001075764518537023,0.0002385682310684923,0.01301063301431228,0.0,0.00012037912874781407,0.0,0.0,0.0,0.0,0.0,0.0,1.529357598441328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.030842700169423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036225468168687584,0.0,0.0,0.0,0.0,0.001245849064400992,0.0,0.0,0.0,0.0004788126637133318,0.0,0.00041089876440522253,0.0,0.0,0.0,0.0,0.0,0.0,0.003692204652823648,0.0006945548644123127,0.0,0.0,0.0,0.0013981215760117277,0.0037806380555702583,0.0,0.0010648493853283897,0.0,0.01100760075626635,0.002478515750036538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771970135245443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771970135245443,0.5771970135245443,0.0,0.0,0.0,0.0
Avengers: Endgame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008341627065105562,0.0,0.0,0.0,0.0005573683530786268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030554673530304444,0.0005214011752120218,0.00033727002764755723,0.0,0.0,0.0,0.0,0.0,9.450820459697368e-05,0.0,0.0,0.0,0.0,0.0,0.0052177384758153806,0.0,9.200346146569422e-05,1.0967995778136743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001237297416509803,0.0,0.0,0.0,1.0209739484295503e-06,0.0,0.0,0.0,0.0,0.0021297076446259978,0.0,0.0002866888318348154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001624763654238096,0.0,0.0,0.0,0.0,0.0,0.00021937963606457245,0.03424430567494925,0.003994046774104213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769740597217832,0.0,0.0,0.0,0.5769740597217832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769740597217832,0.0,0.0,0.0,0.0
Coco,0.000283953925067916,0.0007916205721176689,0.0,2.4527566169239896e-05,0.0,0.0015899288962013495,0.0,0.0,0.0,0.0,0.0,0.0,0.004875379266014741,0.016219720290624722,0.001202043147212394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031508370136888676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004008759476706311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048276704618142234,0.0003902840314405983,0.0,0.0,0.0,0.0,0.0023363132163982557,0.0,0.0,0.0,0.02580917244309686,0.0,0.00012222902193992678,0.0,0.0,0.0,0.0,0.00247177829630911,0.0,0.0072735473117104925,0.0,0.0,0.0,0.0,0.003194859740336527,0.0,0.0,0.03860728628902199,0.007556250385004495,0.0,0.0048929741092446025,0.005916830280485738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765877926127544,0.5765877926127544,0.5765877926127544,0.0,0.0,0.0,0.0
